Gene,Gene Set Name,Category
LOC_Os05g07090,Fatty Acid Metabolism,KEGG
LOC_Os05g25310,Fatty Acid Metabolism,KEGG
LOC_Os06g01390,Fatty Acid Metabolism,KEGG
LOC_Os06g06350,Fatty Acid Metabolism,KEGG
LOC_Os06g15990,Fatty Acid Metabolism,KEGG
LOC_Os06g23780,Fatty Acid Metabolism,KEGG
LOC_Os06g23870,Fatty Acid Metabolism,KEGG
LOC_Os06g24704,Fatty Acid Metabolism,KEGG
LOC_Os07g42924,Fatty Acid Metabolism,KEGG
LOC_Os07g47820,Fatty Acid Metabolism,KEGG
LOC_Os09g07830,Fatty Acid Metabolism,KEGG
LOC_Os09g26880,Fatty Acid Metabolism,KEGG
LOC_Os10g07229,Fatty Acid Metabolism,KEGG
LOC_Os10g31950,Fatty Acid Metabolism,KEGG
LOC_Os11g04980,Fatty Acid Metabolism,KEGG
LOC_Os11g06880,Fatty Acid Metabolism,KEGG
LOC_Os11g08300,Fatty Acid Metabolism,KEGG
LOC_Os11g10480,Fatty Acid Metabolism,KEGG
LOC_Os11g10510,Fatty Acid Metabolism,KEGG
LOC_Os11g10520,Fatty Acid Metabolism,KEGG
LOC_Os11g35400,Fatty Acid Metabolism,KEGG
LOC_Os11g39220,Fatty Acid Metabolism,KEGG
LOC_Os12g04990,Fatty Acid Metabolism,KEGG
LOC_Os12g07110,Fatty Acid Metabolism,KEGG
LOC_Os01g02020,Synthesis And Degradation Of Ketone Bodies,KEGG
LOC_Os01g16350,Synthesis And Degradation Of Ketone Bodies,KEGG
LOC_Os03g02710,Synthesis And Degradation Of Ketone Bodies,KEGG
LOC_Os08g43170,Synthesis And Degradation Of Ketone Bodies,KEGG
LOC_Os09g07830,Synthesis And Degradation Of Ketone Bodies,KEGG
LOC_Os09g34960,Synthesis And Degradation Of Ketone Bodies,KEGG
LOC_Os12g04020,Synthesis And Degradation Of Ketone Bodies,KEGG
LOC_Os01g63540,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os02g44654,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os03g07140,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os04g28520,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os04g28570,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os04g28620,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os08g31030,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os08g44360,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os09g19930,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os09g39410,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os10g33250,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os10g34480,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os11g31090,"Cutin, Suberine And Wax Biosynthesis",KEGG
LOC_Os01g11270,Steroid Biosynthesis,KEGG
LOC_Os01g11300,Steroid Biosynthesis,KEGG
LOC_Os01g04260,Steroid Biosynthesis,KEGG
LOC_Os01g01369,Steroid Biosynthesis,KEGG
LOC_Os01g55650,Steroid Biosynthesis,KEGG
LOC_Os02g02230,Steroid Biosynthesis,KEGG
LOC_Os02g04710,Steroid Biosynthesis,KEGG
LOC_Os02g21810,Steroid Biosynthesis,KEGG
LOC_Os02g26650,Steroid Biosynthesis,KEGG
LOC_Os03g01820,Steroid Biosynthesis,KEGG
LOC_Os03g04340,Steroid Biosynthesis,KEGG
LOC_Os03g29170,Steroid Biosynthesis,KEGG
LOC_Os03g59620,Steroid Biosynthesis,KEGG
LOC_Os05g12040,Steroid Biosynthesis,KEGG
LOC_Os05g34380,Steroid Biosynthesis,KEGG
LOC_Os07g01150,Steroid Biosynthesis,KEGG
LOC_Os07g10600,Steroid Biosynthesis,KEGG
LOC_Os10g39810,Steroid Biosynthesis,KEGG
LOC_Os11g32240,Steroid Biosynthesis,KEGG
LOC_Os11g48020,Steroid Biosynthesis,KEGG
LOC_Os01g11280,Steroid Biosynthesis,KEGG
LOC_Os03g59290,Steroid Biosynthesis,KEGG
LOC_Os01g74520,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os01g47350,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os02g07160,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os02g08100,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os02g17650,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os02g19970,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os02g39290,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os02g46970,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os02g47310,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os03g05780,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os03g09060,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os03g62250,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os04g14190,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os06g05900,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os06g23684,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os06g43880,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os06g44620,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os07g38850,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os08g14760,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os08g23320,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os08g29900,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os08g34790,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os11g35040,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os11g42510,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os12g08070,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os12g42090,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os05g23950,Ubiquinone And Other Terpenoid-Quinone Biosynthesi,KEGG
LOC_Os01g49190,Oxidative Phosphorylation,KEGG
LOC_Os01g73130,Oxidative Phosphorylation,KEGG
LOC_Os01g41610,Oxidative Phosphorylation,KEGG
LOC_Os01g64670,Oxidative Phosphorylation,KEGG
LOC_Os01g42650,Oxidative Phosphorylation,KEGG
LOC_Os01g12260,Oxidative Phosphorylation,KEGG
LOC_Os01g70960,Oxidative Phosphorylation,KEGG
LOC_Os01g23580,Oxidative Phosphorylation,KEGG
LOC_Os01g46980,Oxidative Phosphorylation,KEGG
LOC_Os01g61780,Oxidative Phosphorylation,KEGG
LOC_Os01g40470,Oxidative Phosphorylation,KEGG
LOC_Os01g42430,Oxidative Phosphorylation,KEGG
LOC_Os01g51380,Oxidative Phosphorylation,KEGG
LOC_Os02g07870,Oxidative Phosphorylation,KEGG
LOC_Os02g32120,Oxidative Phosphorylation,KEGG
LOC_Os02g33490,Oxidative Phosphorylation,KEGG
LOC_Os02g34510,Oxidative Phosphorylation,KEGG
LOC_Os02g47600,Oxidative Phosphorylation,KEGG
LOC_Os02g51470,Oxidative Phosphorylation,KEGG
LOC_Os02g52940,Oxidative Phosphorylation,KEGG
LOC_Os02g54880,Oxidative Phosphorylation,KEGG
LOC_Os02g55134,Oxidative Phosphorylation,KEGG
LOC_Os02g55400,Oxidative Phosphorylation,KEGG
LOC_Os02g55890,Oxidative Phosphorylation,KEGG
LOC_Os02g57180,Oxidative Phosphorylation,KEGG
LOC_Os02g57854,Oxidative Phosphorylation,KEGG
LOC_Os03g01120,Oxidative Phosphorylation,KEGG
LOC_Os03g03770,Oxidative Phosphorylation,KEGG
LOC_Os03g08560,Oxidative Phosphorylation,KEGG
LOC_Os03g09210,Oxidative Phosphorylation,KEGG
LOC_Os03g14690,Oxidative Phosphorylation,KEGG
LOC_Os03g17070,Oxidative Phosphorylation,KEGG
LOC_Os03g18420,Oxidative Phosphorylation,KEGG
LOC_Os03g19890,Oxidative Phosphorylation,KEGG
LOC_Os03g22950,Oxidative Phosphorylation,KEGG
LOC_Os03g27290,Oxidative Phosphorylation,KEGG
LOC_Os03g48310,Oxidative Phosphorylation,KEGG
LOC_Os03g50540,Oxidative Phosphorylation,KEGG
LOC_Os03g50940,Oxidative Phosphorylation,KEGG
LOC_Os03g56190,Oxidative Phosphorylation,KEGG
LOC_Os03g56300,Oxidative Phosphorylation,KEGG
LOC_Os03g59220,Oxidative Phosphorylation,KEGG
LOC_Os04g05080,Oxidative Phosphorylation,KEGG
LOC_Os04g24520,Oxidative Phosphorylation,KEGG
LOC_Os04g32660,Oxidative Phosphorylation,KEGG
LOC_Os04g51270,Oxidative Phosphorylation,KEGG
LOC_Os04g55040,Oxidative Phosphorylation,KEGG
LOC_Os04g56160,Oxidative Phosphorylation,KEGG
LOC_Os04g56540,Oxidative Phosphorylation,KEGG
LOC_Os04g59040,Oxidative Phosphorylation,KEGG
LOC_Os05g01560,Oxidative Phosphorylation,KEGG
LOC_Os05g02310,Oxidative Phosphorylation,KEGG
LOC_Os05g06480,Oxidative Phosphorylation,KEGG
LOC_Os05g23620,Oxidative Phosphorylation,KEGG
LOC_Os05g25550,Oxidative Phosphorylation,KEGG
LOC_Os05g26660,Oxidative Phosphorylation,KEGG
LOC_Os05g33210,Oxidative Phosphorylation,KEGG
LOC_Os05g36260,Oxidative Phosphorylation,KEGG
LOC_Os05g40230,Oxidative Phosphorylation,KEGG
LOC_Os05g40300,Oxidative Phosphorylation,KEGG
LOC_Os05g43360,Oxidative Phosphorylation,KEGG
LOC_Os05g45730,Oxidative Phosphorylation,KEGG
LOC_Os05g45740,Oxidative Phosphorylation,KEGG
LOC_Os05g47980,Oxidative Phosphorylation,KEGG
LOC_Os05g51530,Oxidative Phosphorylation,KEGG
LOC_Os06g05080,Oxidative Phosphorylation,KEGG
LOC_Os06g08080,Oxidative Phosphorylation,KEGG
LOC_Os06g08310,Oxidative Phosphorylation,KEGG
LOC_Os06g11140,Oxidative Phosphorylation,KEGG
LOC_Os06g37180,Oxidative Phosphorylation,KEGG
LOC_Os06g43660,Oxidative Phosphorylation,KEGG
LOC_Os06g43850,Oxidative Phosphorylation,KEGG
LOC_Os06g45120,Oxidative Phosphorylation,KEGG
LOC_Os06g47000,Oxidative Phosphorylation,KEGG
LOC_Os06g50000,Oxidative Phosphorylation,KEGG
LOC_Os07g04240,Oxidative Phosphorylation,KEGG
LOC_Os07g09340,Oxidative Phosphorylation,KEGG
LOC_Os07g10495,Oxidative Phosphorylation,KEGG
LOC_Os07g12150,Oxidative Phosphorylation,KEGG
LOC_Os07g31300,Oxidative Phosphorylation,KEGG
LOC_Os07g32880,Oxidative Phosphorylation,KEGG
LOC_Os07g39710,Oxidative Phosphorylation,KEGG
LOC_Os07g44650,Oxidative Phosphorylation,KEGG
LOC_Os07g45090,Oxidative Phosphorylation,KEGG
LOC_Os08g02640,Oxidative Phosphorylation,KEGG
LOC_Os08g06430,Oxidative Phosphorylation,KEGG
LOC_Os08g14860,Oxidative Phosphorylation,KEGG
LOC_Os08g15170,Oxidative Phosphorylation,KEGG
LOC_Os08g37320,Oxidative Phosphorylation,KEGG
LOC_Os08g38720,Oxidative Phosphorylation,KEGG
LOC_Os08g44250,Oxidative Phosphorylation,KEGG
LOC_Os09g20440,Oxidative Phosphorylation,KEGG
LOC_Os09g25314,Oxidative Phosphorylation,KEGG
LOC_Os10g10500,Oxidative Phosphorylation,KEGG
LOC_Os10g17280,Oxidative Phosphorylation,KEGG
LOC_Os10g26600,Oxidative Phosphorylation,KEGG
LOC_Os10g42840,Oxidative Phosphorylation,KEGG
LOC_Os11g06340,Oxidative Phosphorylation,KEGG
LOC_Os11g06890,Oxidative Phosphorylation,KEGG
LOC_Os12g07140,Oxidative Phosphorylation,KEGG
LOC_Os12g10570,Oxidative Phosphorylation,KEGG
LOC_Os12g44150,Oxidative Phosphorylation,KEGG
LOC_Os07g36465,Oxidative Phosphorylation,KEGG
LOC_Os01g31690,Photosynthesis,KEGG
LOC_Os01g64960,Photosynthesis,KEGG
LOC_Os01g71190,Photosynthesis,KEGG
LOC_Os01g56680,Photosynthesis,KEGG
LOC_Os02g01340,Photosynthesis,KEGG
LOC_Os02g36850,Photosynthesis,KEGG
LOC_Os02g51470,Photosynthesis,KEGG
LOC_Os03g17070,Photosynthesis,KEGG
LOC_Os03g21560,Photosynthesis,KEGG
LOC_Os03g45710,Photosynthesis,KEGG
LOC_Os03g48040,Photosynthesis,KEGG
LOC_Os03g56670,Photosynthesis,KEGG
LOC_Os03g57120,Photosynthesis,KEGG
LOC_Os03g61960,Photosynthesis,KEGG
LOC_Os04g33630,Photosynthesis,KEGG
LOC_Os04g33830,Photosynthesis,KEGG
LOC_Os05g37140,Photosynthesis,KEGG
LOC_Os05g48630,Photosynthesis,KEGG
LOC_Os06g01210,Photosynthesis,KEGG
LOC_Os06g01850,Photosynthesis,KEGG
LOC_Os07g01480,Photosynthesis,KEGG
LOC_Os07g04840,Photosynthesis,KEGG
LOC_Os07g05360,Photosynthesis,KEGG
LOC_Os07g05400,Photosynthesis,KEGG
LOC_Os07g05480,Photosynthesis,KEGG
LOC_Os07g25430,Photosynthesis,KEGG
LOC_Os07g32880,Photosynthesis,KEGG
LOC_Os07g36080,Photosynthesis,KEGG
LOC_Os07g37030,Photosynthesis,KEGG
LOC_Os07g38000,Photosynthesis,KEGG
LOC_Os08g01380,Photosynthesis,KEGG
LOC_Os08g02630,Photosynthesis,KEGG
LOC_Os08g10020,Photosynthesis,KEGG
LOC_Os08g25890,Photosynthesis,KEGG
LOC_Os08g44680,Photosynthesis,KEGG
LOC_Os09g30340,Photosynthesis,KEGG
LOC_Os10g32348,Photosynthesis,KEGG
LOC_Os12g08770,Photosynthesis,KEGG
LOC_Os12g10570,Photosynthesis,KEGG
LOC_Os12g23200,Photosynthesis,KEGG
LOC_Os01g64120,Photosynthesis,KEGG
LOC_Os01g41710,Photosynthesis-Antenna Proteins,KEGG
LOC_Os01g52240,Photosynthesis-Antenna Proteins,KEGG
LOC_Os02g10390,Photosynthesis-Antenna Proteins,KEGG
LOC_Os02g52650,Photosynthesis-Antenna Proteins,KEGG
LOC_Os03g39610,Photosynthesis-Antenna Proteins,KEGG
LOC_Os04g38410,Photosynthesis-Antenna Proteins,KEGG
LOC_Os06g21590,Photosynthesis-Antenna Proteins,KEGG
LOC_Os07g37240,Photosynthesis-Antenna Proteins,KEGG
LOC_Os07g37550,Photosynthesis-Antenna Proteins,KEGG
LOC_Os07g38960,Photosynthesis-Antenna Proteins,KEGG
LOC_Os08g33820,Photosynthesis-Antenna Proteins,KEGG
LOC_Os09g12540,Photosynthesis-Antenna Proteins,KEGG
LOC_Os09g17740,Photosynthesis-Antenna Proteins,KEGG
LOC_Os09g26810,Photosynthesis-Antenna Proteins,KEGG
LOC_Os11g13890,Photosynthesis-Antenna Proteins,KEGG
LOC_Os01g16960,Purine Metabolism,KEGG
LOC_Os01g64520,Purine Metabolism,KEGG
LOC_Os01g66500,Purine Metabolism,KEGG
LOC_Os01g66580,Purine Metabolism,KEGG
LOC_Os01g64820,Purine Metabolism,KEGG
LOC_Os01g48720,Purine Metabolism,KEGG
LOC_Os01g08790,Purine Metabolism,KEGG
LOC_Os01g10690,Purine Metabolism,KEGG
LOC_Os01g47080,Purine Metabolism,KEGG
LOC_Os01g10280,Purine Metabolism,KEGG
LOC_Os01g59140,Purine Metabolism,KEGG
LOC_Os01g51280,Purine Metabolism,KEGG
LOC_Os02g02510,Purine Metabolism,KEGG
LOC_Os02g03540,Purine Metabolism,KEGG
LOC_Os02g30800,Purine Metabolism,KEGG
LOC_Os02g35700,Purine Metabolism,KEGG
LOC_Os02g40010,Purine Metabolism,KEGG
LOC_Os02g41590,Purine Metabolism,KEGG
LOC_Os02g45120,Purine Metabolism,KEGG
LOC_Os02g49150,Purine Metabolism,KEGG
LOC_Os02g49180,Purine Metabolism,KEGG
LOC_Os03g01230,Purine Metabolism,KEGG
LOC_Os03g03650,Purine Metabolism,KEGG
LOC_Os03g03820,Purine Metabolism,KEGG
LOC_Os03g07840,Purine Metabolism,KEGG
LOC_Os03g18410,Purine Metabolism,KEGG
LOC_Os03g19930,Purine Metabolism,KEGG
LOC_Os03g20460,Purine Metabolism,KEGG
LOC_Os03g26080,Purine Metabolism,KEGG
LOC_Os03g27320,Purine Metabolism,KEGG
LOC_Os03g28960,Purine Metabolism,KEGG
LOC_Os03g31550,Purine Metabolism,KEGG
LOC_Os03g38960,Purine Metabolism,KEGG
LOC_Os03g44484,Purine Metabolism,KEGG
LOC_Os03g44660,Purine Metabolism,KEGG
LOC_Os03g46910,Purine Metabolism,KEGG
LOC_Os03g49220,Purine Metabolism,KEGG
LOC_Os03g50380,Purine Metabolism,KEGG
LOC_Os03g50480,Purine Metabolism,KEGG
LOC_Os03g53230,Purine Metabolism,KEGG
LOC_Os03g56800,Purine Metabolism,KEGG
LOC_Os03g61600,Purine Metabolism,KEGG
LOC_Os03g62870,Purine Metabolism,KEGG
LOC_Os04g32350,Purine Metabolism,KEGG
LOC_Os04g41490,Purine Metabolism,KEGG
LOC_Os04g42520,Purine Metabolism,KEGG
LOC_Os04g43750,Purine Metabolism,KEGG
LOC_Os04g54500,Purine Metabolism,KEGG
LOC_Os04g58110,Purine Metabolism,KEGG
LOC_Os04g58390,Purine Metabolism,KEGG
LOC_Os05g05860,Purine Metabolism,KEGG
LOC_Os05g06840,Purine Metabolism,KEGG
LOC_Os05g18790,Purine Metabolism,KEGG
LOC_Os05g33240,Purine Metabolism,KEGG
LOC_Os05g35580,Purine Metabolism,KEGG
LOC_Os05g51700,Purine Metabolism,KEGG
LOC_Os06g03720,Purine Metabolism,KEGG
LOC_Os06g07210,Purine Metabolism,KEGG
LOC_Os06g40950,Purine Metabolism,KEGG
LOC_Os06g41360,Purine Metabolism,KEGG
LOC_Os06g45480,Purine Metabolism,KEGG
LOC_Os06g48230,Purine Metabolism,KEGG
LOC_Os07g07310,Purine Metabolism,KEGG
LOC_Os07g07610,Purine Metabolism,KEGG
LOC_Os07g08340,Purine Metabolism,KEGG
LOC_Os07g10460,Purine Metabolism,KEGG
LOC_Os07g22400,Purine Metabolism,KEGG
LOC_Os07g27930,Purine Metabolism,KEGG
LOC_Os07g29420,Purine Metabolism,KEGG
LOC_Os07g30150,Purine Metabolism,KEGG
LOC_Os07g30970,Purine Metabolism,KEGG
LOC_Os07g31270,Purine Metabolism,KEGG
LOC_Os07g38560,Purine Metabolism,KEGG
LOC_Os07g42080,Purine Metabolism,KEGG
LOC_Os07g42395,Purine Metabolism,KEGG
LOC_Os07g46630,Purine Metabolism,KEGG
LOC_Os07g48430,Purine Metabolism,KEGG
LOC_Os07g49270,Purine Metabolism,KEGG
LOC_Os08g01770,Purine Metabolism,KEGG
LOC_Os08g06620,Purine Metabolism,KEGG
LOC_Os08g07840,Purine Metabolism,KEGG
LOC_Os08g07850,Purine Metabolism,KEGG
LOC_Os08g09210,Purine Metabolism,KEGG
LOC_Os08g10570,Purine Metabolism,KEGG
LOC_Os08g19140,Purine Metabolism,KEGG
LOC_Os08g23730,Purine Metabolism,KEGG
LOC_Os08g39160,Purine Metabolism,KEGG
LOC_Os09g02284,Purine Metabolism,KEGG
LOC_Os09g29190,Purine Metabolism,KEGG
LOC_Os09g34850,Purine Metabolism,KEGG
LOC_Os09g39490,Purine Metabolism,KEGG
LOC_Os10g11140,Purine Metabolism,KEGG
LOC_Os10g31940,Purine Metabolism,KEGG
LOC_Os10g41410,Purine Metabolism,KEGG
LOC_Os10g42100,Purine Metabolism,KEGG
LOC_Os11g02760,Purine Metabolism,KEGG
LOC_Os11g04730,Purine Metabolism,KEGG
LOC_Os11g05110,Purine Metabolism,KEGG
LOC_Os11g08330,Purine Metabolism,KEGG
LOC_Os11g08940,Purine Metabolism,KEGG
LOC_Os11g11110,Purine Metabolism,KEGG
LOC_Os11g40090,Purine Metabolism,KEGG
LOC_Os11g41650,Purine Metabolism,KEGG
LOC_Os12g04510,Purine Metabolism,KEGG
LOC_Os12g05110,Purine Metabolism,KEGG
LOC_Os12g07980,Purine Metabolism,KEGG
LOC_Os12g09280,Purine Metabolism,KEGG
LOC_Os12g09540,Purine Metabolism,KEGG
LOC_Os12g13380,Purine Metabolism,KEGG
LOC_Os12g13950,Purine Metabolism,KEGG
LOC_Os12g36194,Purine Metabolism,KEGG
LOC_Os12g37370,Purine Metabolism,KEGG
LOC_Os12g39860,Purine Metabolism,KEGG
LOC_Os07g01450,Purine Metabolism,KEGG
LOC_Os06g14620,Purine Metabolism,KEGG
LOC_Os01g34614,Purine Metabolism,KEGG
LOC_Os04g41040,Purine Metabolism,KEGG
LOC_Os08g36330,Purine Metabolism,KEGG
LOC_Os01g64520,Caffeine Metabolism,KEGG
LOC_Os03g31550,Caffeine Metabolism,KEGG
LOC_Os01g46570,Pyrimidine Metabolism,KEGG
LOC_Os01g73450,Pyrimidine Metabolism,KEGG
LOC_Os01g66580,Pyrimidine Metabolism,KEGG
LOC_Os01g64820,Pyrimidine Metabolism,KEGG
LOC_Os01g48720,Pyrimidine Metabolism,KEGG
LOC_Os01g08790,Pyrimidine Metabolism,KEGG
LOC_Os01g54370,Pyrimidine Metabolism,KEGG
LOC_Os01g72240,Pyrimidine Metabolism,KEGG
LOC_Os01g72250,Pyrimidine Metabolism,KEGG
LOC_Os01g51540,Pyrimidine Metabolism,KEGG
LOC_Os01g38970,Pyrimidine Metabolism,KEGG
LOC_Os01g43020,Pyrimidine Metabolism,KEGG
LOC_Os01g70950,Pyrimidine Metabolism,KEGG
LOC_Os01g55974,Pyrimidine Metabolism,KEGG
LOC_Os01g10690,Pyrimidine Metabolism,KEGG
LOC_Os01g59140,Pyrimidine Metabolism,KEGG
LOC_Os01g59340,Pyrimidine Metabolism,KEGG
LOC_Os01g51280,Pyrimidine Metabolism,KEGG
LOC_Os02g02510,Pyrimidine Metabolism,KEGG
LOC_Os02g17320,Pyrimidine Metabolism,KEGG
LOC_Os02g30800,Pyrimidine Metabolism,KEGG
LOC_Os02g35700,Pyrimidine Metabolism,KEGG
LOC_Os02g45120,Pyrimidine Metabolism,KEGG
LOC_Os02g47850,Pyrimidine Metabolism,KEGG
LOC_Os02g48290,Pyrimidine Metabolism,KEGG
LOC_Os02g49150,Pyrimidine Metabolism,KEGG
LOC_Os02g49180,Pyrimidine Metabolism,KEGG
LOC_Os02g50350,Pyrimidine Metabolism,KEGG
LOC_Os02g53790,Pyrimidine Metabolism,KEGG
LOC_Os03g01230,Pyrimidine Metabolism,KEGG
LOC_Os03g02200,Pyrimidine Metabolism,KEGG
LOC_Os03g03650,Pyrimidine Metabolism,KEGG
LOC_Os03g18410,Pyrimidine Metabolism,KEGG
LOC_Os03g26080,Pyrimidine Metabolism,KEGG
LOC_Os03g28960,Pyrimidine Metabolism,KEGG
LOC_Os03g38960,Pyrimidine Metabolism,KEGG
LOC_Os03g44484,Pyrimidine Metabolism,KEGG
LOC_Os03g44660,Pyrimidine Metabolism,KEGG
LOC_Os03g46640,Pyrimidine Metabolism,KEGG
LOC_Os03g50380,Pyrimidine Metabolism,KEGG
LOC_Os03g62870,Pyrimidine Metabolism,KEGG
LOC_Os04g32350,Pyrimidine Metabolism,KEGG
LOC_Os04g41490,Pyrimidine Metabolism,KEGG
LOC_Os04g54500,Pyrimidine Metabolism,KEGG
LOC_Os04g57950,Pyrimidine Metabolism,KEGG
LOC_Os05g05860,Pyrimidine Metabolism,KEGG
LOC_Os05g06840,Pyrimidine Metabolism,KEGG
LOC_Os05g33240,Pyrimidine Metabolism,KEGG
LOC_Os05g38170,Pyrimidine Metabolism,KEGG
LOC_Os05g49770,Pyrimidine Metabolism,KEGG
LOC_Os05g51700,Pyrimidine Metabolism,KEGG
LOC_Os06g03720,Pyrimidine Metabolism,KEGG
LOC_Os06g07210,Pyrimidine Metabolism,KEGG
LOC_Os06g22140,Pyrimidine Metabolism,KEGG
LOC_Os06g40950,Pyrimidine Metabolism,KEGG
LOC_Os06g48230,Pyrimidine Metabolism,KEGG
LOC_Os07g07310,Pyrimidine Metabolism,KEGG
LOC_Os07g07610,Pyrimidine Metabolism,KEGG
LOC_Os07g10460,Pyrimidine Metabolism,KEGG
LOC_Os07g22400,Pyrimidine Metabolism,KEGG
LOC_Os07g27930,Pyrimidine Metabolism,KEGG
LOC_Os07g29420,Pyrimidine Metabolism,KEGG
LOC_Os07g30170,Pyrimidine Metabolism,KEGG
LOC_Os07g30970,Pyrimidine Metabolism,KEGG
LOC_Os07g42080,Pyrimidine Metabolism,KEGG
LOC_Os07g42395,Pyrimidine Metabolism,KEGG
LOC_Os07g43170,Pyrimidine Metabolism,KEGG
LOC_Os07g44630,Pyrimidine Metabolism,KEGG
LOC_Os07g46410,Pyrimidine Metabolism,KEGG
LOC_Os07g48430,Pyrimidine Metabolism,KEGG
LOC_Os08g06620,Pyrimidine Metabolism,KEGG
LOC_Os08g07840,Pyrimidine Metabolism,KEGG
LOC_Os08g07850,Pyrimidine Metabolism,KEGG
LOC_Os08g15030,Pyrimidine Metabolism,KEGG
LOC_Os08g41790,Pyrimidine Metabolism,KEGG
LOC_Os08g44370,Pyrimidine Metabolism,KEGG
LOC_Os09g02284,Pyrimidine Metabolism,KEGG
LOC_Os09g32820,Pyrimidine Metabolism,KEGG
LOC_Os09g34850,Pyrimidine Metabolism,KEGG
LOC_Os09g39490,Pyrimidine Metabolism,KEGG
LOC_Os10g31940,Pyrimidine Metabolism,KEGG
LOC_Os10g41410,Pyrimidine Metabolism,KEGG
LOC_Os11g04730,Pyrimidine Metabolism,KEGG
LOC_Os11g08330,Pyrimidine Metabolism,KEGG
LOC_Os11g08940,Pyrimidine Metabolism,KEGG
LOC_Os11g11110,Pyrimidine Metabolism,KEGG
LOC_Os11g16370,Pyrimidine Metabolism,KEGG
LOC_Os11g29390,Pyrimidine Metabolism,KEGG
LOC_Os11g40090,Pyrimidine Metabolism,KEGG
LOC_Os12g04510,Pyrimidine Metabolism,KEGG
LOC_Os12g07980,Pyrimidine Metabolism,KEGG
LOC_Os12g09280,Pyrimidine Metabolism,KEGG
LOC_Os12g13950,Pyrimidine Metabolism,KEGG
LOC_Os12g36194,Pyrimidine Metabolism,KEGG
LOC_Os12g36950,Pyrimidine Metabolism,KEGG
LOC_Os12g37370,Pyrimidine Metabolism,KEGG
LOC_Os07g01450,Pyrimidine Metabolism,KEGG
LOC_Os06g14620,Pyrimidine Metabolism,KEGG
LOC_Os01g34614,Pyrimidine Metabolism,KEGG
LOC_Os04g41040,Pyrimidine Metabolism,KEGG
LOC_Os08g36330,Pyrimidine Metabolism,KEGG
LOC_Os01g48960,"Alanine, Aspartate And Glutamate Metabolism",KEGG
LOC_Os01g37760,"Alanine, Aspartate And Glutamate Metabolism",KEGG
LOC_Os01g55540,"Alanine, Aspartate And Glutamate Metabolism",KEGG
LOC_Os01g38970,"Alanine, Aspartate And Glutamate Metabolism",KEGG
LOC_Os02g04170,"Alanine, Aspartate And Glutamate Metabolism",KEGG
LOC_Os02g14110,"Alanine, Aspartate And Glutamate Metabolism",KEGG
LOC_Os02g43470,"Alanine, Aspartate And Glutamate Metabolism",KEGG
