ID,ACC
Os.13835.3.S1_at,Os.13835.3.S1_at
Os.13844.1.S1_at,Os.13844.1.S1_at
Os.13846.2.S1_x_at,Os.13846.2.S1_x_at
Os.13852.1.S1_at,Os.13852.1.S1_at
Os.13861.1.S1_at,Os.13861.1.S1_at
Os.13866.2.S1_at,Os.13866.2.S1_at
Os.13874.4.S1_at,Os.13874.4.S1_at
Os.13877.1.S1_at,Os.13877.1.S1_at
Os.13889.1.S1_at,Os.13889.1.S1_at
Os.13892.1.S1_at,Os.13892.1.S1_at
Os.13897.1.S1_at,Os.13897.1.S1_at
Os.13907.1.S1_at,Os.13907.1.S1_at
Os.13908.1.S1_at,Os.13908.1.S1_at
Os.13911.1.S1_at,Os.13911.1.S1_at
Os.13930.1.S1_at,Os.13930.1.S1_at
Os.13931.1.S1_at,Os.13931.1.S1_at
Os.13954.1.S1_x_at,Os.13954.1.S1_x_at
Os.13968.2.S1_a_at,Os.13968.2.S1_a_at
Os.13991.1.A1_at,Os.13991.1.A1_at
Os.13992.1.S1_at,Os.13992.1.S1_at
Os.140.1.A1_at,Os.140.1.A1_at
Os.14012.1.S1_at,Os.14012.1.S1_at
Os.14013.1.S1_at,Os.14013.1.S1_at
Os.14021.1.S1_at,Os.14021.1.S1_at
Os.14027.1.S1_at,Os.14027.1.S1_at
Os.14032.1.S1_at,Os.14032.1.S1_at
Os.14034.1.S1_at,Os.14034.1.S1_at
Os.14042.1.S1_at,Os.14042.1.S1_at
Os.14047.2.S1_at,Os.14047.2.S1_at
Os.14047.2.S1_x_at,Os.14047.2.S1_x_at
Os.14052.1.S1_at,Os.14052.1.S1_at
Os.1406.1.S1_at,Os.1406.1.S1_at
Os.14065.1.S1_at,Os.14065.1.S1_at
Os.14065.3.S1_at,Os.14065.3.S1_at
Os.14067.1.S1_at,Os.14067.1.S1_at
Os.14078.1.S1_at,Os.14078.1.S1_at
Os.14096.1.S1_at,Os.14096.1.S1_at
Os.14101.2.S1_at,Os.14101.2.S1_at
Os.14119.1.S1_at,Os.14119.1.S1_at
Os.14119.1.S1_x_at,Os.14119.1.S1_x_at
Os.14127.1.S1_at,Os.14127.1.S1_at
Os.14141.1.S1_at,Os.14141.1.S1_at
Os.14151.2.S1_at,Os.14151.2.S1_at
Os.14172.1.S1_at,Os.14172.1.S1_at
Os.14182.1.A1_at,Os.14182.1.A1_at
Os.14186.1.S1_at,Os.14186.1.S1_at
Os.14197.1.S1_at,Os.14197.1.S1_at
Os.14210.1.A1_at,Os.14210.1.A1_at
Os.14210.1.S1_at,Os.14210.1.S1_at
Os.14212.1.S1_at,Os.14212.1.S1_at
Os.14214.1.S1_at,Os.14214.1.S1_at
Os.14223.1.S1_at,Os.14223.1.S1_at
Os.14237.1.S1_at,Os.14237.1.S1_at
Os.14266.1.S1_at,Os.14266.1.S1_at
Os.14269.1.S1_x_at,Os.14269.1.S1_x_at
Os.14277.1.S1_at,Os.14277.1.S1_at
Os.14278.1.S1_a_at,Os.14278.1.S1_a_at
Os.14318.1.S1_at,Os.14318.1.S1_at
Os.14322.2.S1_at,Os.14322.2.S1_at
Os.14322.2.S1_x_at,Os.14322.2.S1_x_at
Os.14324.1.S1_at,Os.14324.1.S1_at
Os.1433.4.A1_at,Os.1433.4.A1_at
Os.1437.1.S1_at,Os.1437.1.S1_at
Os.14393.2.S1_at,Os.14393.2.S1_at
Os.14417.1.S1_at,Os.14417.1.S1_at
Os.14431.1.S1_x_at,Os.14431.1.S1_x_at
Os.14441.1.S1_at,Os.14441.1.S1_at
Os.14464.1.S1_at,Os.14464.1.S1_at
Os.14469.1.S1_at,Os.14469.1.S1_at
Os.14492.1.S1_at,Os.14492.1.S1_at
Os.14507.1.S1_at,Os.14507.1.S1_at
Os.14522.1.S1_at,Os.14522.1.S1_at
Os.14525.1.S1_at,Os.14525.1.S1_at
Os.14532.1.S1_at,Os.14532.1.S1_at
Os.14581.1.A1_at,Os.14581.1.A1_at
Os.14591.1.S1_at,Os.14591.1.S1_at
Os.1460.3.S1_at,Os.1460.3.S1_at
Os.14602.1.S1_at,Os.14602.1.S1_at
Os.14617.1.S1_at,Os.14617.1.S1_at
Os.14644.2.S1_at,Os.14644.2.S1_at
Os.14645.2.S1_at,Os.14645.2.S1_at
Os.14645.3.S1_at,Os.14645.3.S1_at
Os.14647.1.S1_at,Os.14647.1.S1_at
Os.14648.1.S1_at,Os.14648.1.S1_at
Os.14650.1.S1_at,Os.14650.1.S1_at
Os.14657.1.S1_at,Os.14657.1.S1_at
Os.14692.1.S1_at,Os.14692.1.S1_at
Os.14708.2.S1_at,Os.14708.2.S1_at
Os.14711.1.S1_at,Os.14711.1.S1_at
Os.14711.1.S1_x_at,Os.14711.1.S1_x_at
Os.14731.1.S1_at,Os.14731.1.S1_at
Os.14745.2.S1_at,Os.14745.2.S1_at
Os.14749.1.S1_at,Os.14749.1.S1_at
Os.14759.1.S1_at,Os.14759.1.S1_at
Os.14762.3.S1_at,Os.14762.3.S1_at
Os.14762.3.S1_x_at,Os.14762.3.S1_x_at
Os.14776.1.A2_at,Os.14776.1.A2_at
Os.14823.1.S1_at,Os.14823.1.S1_at
Os.14823.1.S1_x_at,Os.14823.1.S1_x_at
Os.14828.2.A1_at,Os.14828.2.A1_at
Os.14844.1.A1_at,Os.14844.1.A1_at
Os.14857.1.S1_at,Os.14857.1.S1_at
Os.14878.1.S1_at,Os.14878.1.S1_at
Os.14894.2.S1_at,Os.14894.2.S1_at
Os.14894.3.A1_a_at,Os.14894.3.A1_a_at
Os.14894.3.A1_at,Os.14894.3.A1_at
Os.14894.3.A1_x_at,Os.14894.3.A1_x_at
Os.149.1.S1_at,Os.149.1.S1_at
Os.14919.1.S1_at,Os.14919.1.S1_at
Os.14922.1.S1_at,Os.14922.1.S1_at
Os.14923.1.S1_at,Os.14923.1.S1_at
Os.14923.2.S1_at,Os.14923.2.S1_at
Os.14951.1.S1_at,Os.14951.1.S1_at
Os.14997.1.A1_at,Os.14997.1.A1_at
Os.14999.2.S1_at,Os.14999.2.S1_at
Os.15058.3.S1_at,Os.15058.3.S1_at
Os.15060.1.S1_at,Os.15060.1.S1_at
Os.15088.1.S1_at,Os.15088.1.S1_at
Os.151.1.S1_x_at,Os.151.1.S1_x_at
Os.151.2.S1_at,Os.151.2.S1_at
Os.15110.1.S1_at,Os.15110.1.S1_at
Os.15125.1.S1_at,Os.15125.1.S1_at
Os.15125.1.S1_x_at,Os.15125.1.S1_x_at
Os.15139.1.S1_at,Os.15139.1.S1_at
Os.15162.1.A1_at,Os.15162.1.A1_at
Os.15171.1.S1_at,Os.15171.1.S1_at
Os.15177.1.S1_at,Os.15177.1.S1_at
Os.15181.1.S1_at,Os.15181.1.S1_at
Os.1526.2.S1_x_at,Os.1526.2.S1_x_at
Os.15277.1.S1_at,Os.15277.1.S1_at
Os.15281.1.S1_at,Os.15281.1.S1_at
Os.15281.1.S1_x_at,Os.15281.1.S1_x_at
Os.15285.2.S1_at,Os.15285.2.S1_at
Os.15297.1.S1_at,Os.15297.1.S1_at
Os.15328.1.A1_at,Os.15328.1.A1_at
Os.15352.1.S1_at,Os.15352.1.S1_at
Os.15353.1.S1_at,Os.15353.1.S1_at
Os.15377.1.A1_at,Os.15377.1.A1_at
Os.15382.1.A1_at,Os.15382.1.A1_at
Os.15390.1.S1_at,Os.15390.1.S1_at
Os.15401.1.S1_at,Os.15401.1.S1_at
Os.15402.4.S1_at,Os.15402.4.S1_at
Os.15402.5.S1_at,Os.15402.5.S1_at
Os.15430.1.A1_at,Os.15430.1.A1_at
Os.15434.2.S1_at,Os.15434.2.S1_at
Os.15471.1.S1_at,Os.15471.1.S1_at
Os.15476.2.S1_at,Os.15476.2.S1_at
Os.15499.1.S1_x_at,Os.15499.1.S1_x_at
Os.15507.1.S1_at,Os.15507.1.S1_at
Os.15513.1.S1_at,Os.15513.1.S1_at
Os.15521.2.S1_at,Os.15521.2.S1_at
Os.15533.1.S1_x_at,Os.15533.1.S1_x_at
Os.15539.1.S1_at,Os.15539.1.S1_at
Os.15554.1.S1_at,Os.15554.1.S1_at
Os.15557.1.S1_at,Os.15557.1.S1_at
Os.15563.1.S1_at,Os.15563.1.S1_at
Os.15583.1.S1_at,Os.15583.1.S1_at
Os.15610.1.S1_at,Os.15610.1.S1_at
Os.15614.1.S1_at,Os.15614.1.S1_at
Os.15627.1.A1_at,Os.15627.1.A1_at
Os.15659.1.S1_at,Os.15659.1.S1_at
Os.15660.1.S1_at,Os.15660.1.S1_at
Os.15699.1.S1_at,Os.15699.1.S1_at
Os.15753.1.S1_at,Os.15753.1.S1_at
Os.15765.1.S1_at,Os.15765.1.S1_at
Os.15791.1.S1_at,Os.15791.1.S1_at
Os.15801.1.S1_at,Os.15801.1.S1_at
Os.15807.1.S1_s_at,Os.15807.1.S1_s_at
Os.15809.1.S1_at,Os.15809.1.S1_at
Os.15823.1.A1_at,Os.15823.1.A1_at
Os.15824.1.S1_at,Os.15824.1.S1_at
Os.15826.1.A1_at,Os.15826.1.A1_at
Os.15827.1.A1_at,Os.15827.1.A1_at
Os.15831.2.S1_at,Os.15831.2.S1_at
Os.15831.5.S1_at,Os.15831.5.S1_at
Os.15831.5.S1_x_at,Os.15831.5.S1_x_at
Os.15832.1.A1_at,Os.15832.1.A1_at
Os.15833.1.S1_at,Os.15833.1.S1_at
Os.15834.1.A1_at,Os.15834.1.A1_at
Os.15835.1.A1_at,Os.15835.1.A1_at
Os.15837.1.A1_at,Os.15837.1.A1_at
Os.15838.1.A1_at,Os.15838.1.A1_at
Os.15839.1.A1_at,Os.15839.1.A1_at
Os.15840.1.A1_at,Os.15840.1.A1_at
Os.15842.1.A1_at,Os.15842.1.A1_at
Os.15843.1.A1_at,Os.15843.1.A1_at
Os.15844.1.A1_at,Os.15844.1.A1_at
Os.15846.1.A1_at,Os.15846.1.A1_at
Os.15849.2.A1_s_at,Os.15849.2.A1_s_at
Os.15850.2.A1_at,Os.15850.2.A1_at
Os.15852.1.A1_at,Os.15852.1.A1_at
Os.15852.1.A2_at,Os.15852.1.A2_at
Os.15854.1.S1_at,Os.15854.1.S1_at
Os.15855.1.S1_at,Os.15855.1.S1_at
Os.15857.1.A1_at,Os.15857.1.A1_at
Os.15858.1.A1_at,Os.15858.1.A1_at
Os.15862.1.A1_at,Os.15862.1.A1_at
Os.15865.1.A1_at,Os.15865.1.A1_at
Os.15871.1.A1_at,Os.15871.1.A1_at
Os.15875.1.A1_at,Os.15875.1.A1_at
Os.15877.2.A1_at,Os.15877.2.A1_at
Os.15878.1.A1_at,Os.15878.1.A1_at
Os.15880.1.A1_at,Os.15880.1.A1_at
Os.15882.1.A1_at,Os.15882.1.A1_at
Os.15886.1.A1_at,Os.15886.1.A1_at
Os.15887.1.S1_at,Os.15887.1.S1_at
Os.15889.1.A1_at,Os.15889.1.A1_at
Os.15894.1.A2_at,Os.15894.1.A2_at
Os.15895.1.A1_at,Os.15895.1.A1_at
Os.15902.1.A1_at,Os.15902.1.A1_at
Os.15903.1.A1_at,Os.15903.1.A1_at
Os.15906.1.A1_at,Os.15906.1.A1_at
Os.15909.1.A1_at,Os.15909.1.A1_at
Os.15911.1.A1_at,Os.15911.1.A1_at
Os.15916.1.A1_at,Os.15916.1.A1_at
Os.15920.1.S1_at,Os.15920.1.S1_at
Os.15922.1.S1_at,Os.15922.1.S1_at
Os.15942.4.S1_at,Os.15942.4.S1_at
Os.15950.1.S1_at,Os.15950.1.S1_at
Os.15978.1.S1_at,Os.15978.1.S1_at
Os.15982.1.S1_at,Os.15982.1.S1_at
Os.15983.1.S1_at,Os.15983.1.S1_at
Os.15996.1.S1_at,Os.15996.1.S1_at
Os.16001.1.S1_at,Os.16001.1.S1_at
Os.16002.1.S1_at,Os.16002.1.S1_at
Os.16006.1.S1_at,Os.16006.1.S1_at
Os.16013.1.S1_at,Os.16013.1.S1_at
Os.16050.1.S1_at,Os.16050.1.S1_at
Os.16052.1.S1_at,Os.16052.1.S1_at
Os.16062.1.S1_at,Os.16062.1.S1_at
Os.16077.1.S1_at,Os.16077.1.S1_at
Os.16080.1.S1_at,Os.16080.1.S1_at
Os.16083.1.S1_at,Os.16083.1.S1_at
Os.16088.2.S1_at,Os.16088.2.S1_at
Os.16091.1.S1_at,Os.16091.1.S1_at
Os.16092.1.S1_at,Os.16092.1.S1_at
Os.16107.1.S1_at,Os.16107.1.S1_at
Os.16112.1.S1_s_at,Os.16112.1.S1_s_at
Os.16121.1.S1_at,Os.16121.1.S1_at
Os.16127.1.S1_at,Os.16127.1.S1_at
Os.16127.1.S1_x_at,Os.16127.1.S1_x_at
Os.16128.1.A1_at,Os.16128.1.A1_at
Os.16138.1.S1_s_at,Os.16138.1.S1_s_at
Os.16153.1.S1_at,Os.16153.1.S1_at
Os.16160.1.S1_at,Os.16160.1.S1_at
Os.16163.1.S1_at,Os.16163.1.S1_at
Os.16167.1.S1_at,Os.16167.1.S1_at
Os.16173.1.S1_at,Os.16173.1.S1_at
Os.16181.1.S1_at,Os.16181.1.S1_at
Os.1619.2.S1_at,Os.1619.2.S1_at
Os.16209.1.S1_at,Os.16209.1.S1_at
Os.16222.1.S1_at,Os.16222.1.S1_at
Os.16223.1.S1_at,Os.16223.1.S1_at
Os.16240.1.A1_s_at,Os.16240.1.A1_s_at
Os.16242.1.S1_at,Os.16242.1.S1_at
Os.16254.1.S1_at,Os.16254.1.S1_at
Os.16276.1.S1_at,Os.16276.1.S1_at
Os.16277.1.S1_at,Os.16277.1.S1_at
Os.16279.2.S1_at,Os.16279.2.S1_at
Os.16294.1.S1_at,Os.16294.1.S1_at
Os.16295.1.S1_at,Os.16295.1.S1_at
Os.16301.1.S1_at,Os.16301.1.S1_at
Os.16308.1.S1_at,Os.16308.1.S1_at
Os.16323.3.A1_at,Os.16323.3.A1_at
Os.16334.1.S1_at,Os.16334.1.S1_at
Os.16337.1.S1_at,Os.16337.1.S1_at
Os.16343.1.S1_at,Os.16343.1.S1_at
Os.16349.1.S1_at,Os.16349.1.S1_at
Os.16351.1.S1_at,Os.16351.1.S1_at
Os.16352.1.S1_at,Os.16352.1.S1_at
Os.16357.1.S1_at,Os.16357.1.S1_at
Os.16367.1.S1_at,Os.16367.1.S1_at
Os.16370.1.S1_at,Os.16370.1.S1_at
Os.164.1.S1_at,Os.164.1.S1_at
Os.16404.1.S1_at,Os.16404.1.S1_at
Os.16424.1.S1_at,Os.16424.1.S1_at
Os.16425.1.S1_at,Os.16425.1.S1_at
Os.16439.1.S1_at,Os.16439.1.S1_at
Os.16472.1.S1_at,Os.16472.1.S1_at
Os.16483.2.S1_x_at,Os.16483.2.S1_x_at
Os.16485.1.S1_at,Os.16485.1.S1_at
Os.16488.2.S1_at,Os.16488.2.S1_at
Os.16493.1.S3_at,Os.16493.1.S3_at
Os.16500.1.S1_at,Os.16500.1.S1_at
Os.16504.1.S1_at,Os.16504.1.S1_at
Os.16515.1.S1_x_at,Os.16515.1.S1_x_at
Os.16518.1.S1_at,Os.16518.1.S1_at
Os.16549.1.S1_at,Os.16549.1.S1_at
Os.16550.1.S1_at,Os.16550.1.S1_at
Os.16557.1.S1_at,Os.16557.1.S1_at
Os.16569.1.S1_at,Os.16569.1.S1_at
Os.1657.1.S1_at,Os.1657.1.S1_at
Os.16578.1.S1_at,Os.16578.1.S1_at
Os.16580.1.S1_at,Os.16580.1.S1_at
Os.16583.1.S1_at,Os.16583.1.S1_at
Os.16598.1.S1_at,Os.16598.1.S1_at
Os.16605.1.S1_at,Os.16605.1.S1_at
Os.16618.1.S1_at,Os.16618.1.S1_at
Os.16627.1.S1_at,Os.16627.1.S1_at
Os.16632.1.S1_at,Os.16632.1.S1_at
Os.16643.1.S1_at,Os.16643.1.S1_at
Os.16645.2.S1_at,Os.16645.2.S1_at
Os.16649.1.S1_at,Os.16649.1.S1_at
Os.16662.1.S1_at,Os.16662.1.S1_at
Os.16690.1.S1_at,Os.16690.1.S1_at
Os.16706.1.S1_at,Os.16706.1.S1_at
Os.16715.1.S1_x_at,Os.16715.1.S1_x_at
Os.16716.1.S1_at,Os.16716.1.S1_at
Os.16718.1.S1_at,Os.16718.1.S1_at
Os.16719.1.S1_at,Os.16719.1.S1_at
Os.16729.1.S1_at,Os.16729.1.S1_at
Os.16752.1.S1_at,Os.16752.1.S1_at
Os.16759.1.S1_at,Os.16759.1.S1_at
Os.16773.1.S1_at,Os.16773.1.S1_at
Os.16775.1.S1_at,Os.16775.1.S1_at
Os.16787.1.S1_at,Os.16787.1.S1_at
Os.16790.1.S1_at,Os.16790.1.S1_at
Os.16796.1.S1_at,Os.16796.1.S1_at
Os.16796.1.S1_x_at,Os.16796.1.S1_x_at
Os.16803.1.S1_at,Os.16803.1.S1_at
Os.16803.2.S1_at,Os.16803.2.S1_at
Os.16812.1.S1_at,Os.16812.1.S1_at
Os.16823.1.S1_at,Os.16823.1.S1_at
Os.16824.1.A1_at,Os.16824.1.A1_at
Os.16833.1.S1_x_at,Os.16833.1.S1_x_at
Os.16839.1.S1_at,Os.16839.1.S1_at
Os.16847.1.S1_at,Os.16847.1.S1_at
Os.16858.1.A1_at,Os.16858.1.A1_at
Os.16861.1.S1_at,Os.16861.1.S1_at
Os.16866.1.S1_at,Os.16866.1.S1_at
Os.16877.1.S1_at,Os.16877.1.S1_at
Os.16886.2.S1_at,Os.16886.2.S1_at
Os.16911.1.S1_at,Os.16911.1.S1_at
Os.16920.1.S1_at,Os.16920.1.S1_at
Os.16949.1.S1_at,Os.16949.1.S1_at
Os.16954.1.S1_at,Os.16954.1.S1_at
Os.16956.2.A1_at,Os.16956.2.A1_at
Os.16986.1.S1_at,Os.16986.1.S1_at
Os.16994.1.S1_at,Os.16994.1.S1_at
Os.16995.1.S1_at,Os.16995.1.S1_at
Os.17006.1.A1_at,Os.17006.1.A1_at
Os.17012.1.S1_at,Os.17012.1.S1_at
Os.17015.1.S1_at,Os.17015.1.S1_at
Os.17019.1.A1_at,Os.17019.1.A1_at
Os.17028.1.S1_at,Os.17028.1.S1_at
Os.17038.2.S1_at,Os.17038.2.S1_at
Os.17044.1.S1_at,Os.17044.1.S1_at
Os.17048.1.A1_at,Os.17048.1.A1_at
Os.17057.1.S1_at,Os.17057.1.S1_at
Os.17097.1.S1_at,Os.17097.1.S1_at
Os.17117.1.A1_at,Os.17117.1.A1_at
Os.17132.1.S1_at,Os.17132.1.S1_at
Os.17151.1.S1_at,Os.17151.1.S1_at
Os.17188.1.S1_at,Os.17188.1.S1_at
Os.17190.1.A1_x_at,Os.17190.1.A1_x_at
Os.17195.1.A1_at,Os.17195.1.A1_at
Os.17228.1.S1_at,Os.17228.1.S1_at
Os.17243.1.S1_at,Os.17243.1.S1_at
Os.1726.1.S1_at,Os.1726.1.S1_at
Os.17263.1.S1_at,Os.17263.1.S1_at
Os.17281.1.S1_at,Os.17281.1.S1_at
Os.17284.1.A1_at,Os.17284.1.A1_at
Os.17293.2.S1_at,Os.17293.2.S1_at
Os.17293.2.S1_x_at,Os.17293.2.S1_x_at
Os.17317.1.S1_at,Os.17317.1.S1_at
Os.17323.2.S1_at,Os.17323.2.S1_at
Os.17327.1.S1_at,Os.17327.1.S1_at
Os.17334.1.S1_at,Os.17334.1.S1_at
Os.17334.1.S1_s_at,Os.17334.1.S1_s_at
Os.17334.2.S1_x_at,Os.17334.2.S1_x_at
Os.17335.1.S1_at,Os.17335.1.S1_at
Os.17349.1.S1_at,Os.17349.1.S1_at
Os.17359.1.S1_at,Os.17359.1.S1_at
Os.17364.2.A1_x_at,Os.17364.2.A1_x_at
Os.17376.1.S1_at,Os.17376.1.S1_at
Os.1741.3.A1_at,Os.1741.3.A1_at
Os.17424.1.S1_at,Os.17424.1.S1_at
Os.17434.1.S1_at,Os.17434.1.S1_at
Os.17455.1.S1_at,Os.17455.1.S1_at
Os.17465.1.S1_at,Os.17465.1.S1_at
Os.17465.1.S1_x_at,Os.17465.1.S1_x_at
Os.17465.2.A1_at,Os.17465.2.A1_at
Os.1747.3.S1_at,Os.1747.3.S1_at
Os.17470.1.S1_at,Os.17470.1.S1_at
Os.17521.1.S1_at,Os.17521.1.S1_at
Os.17532.2.S1_at,Os.17532.2.S1_at
Os.17546.1.S2_at,Os.17546.1.S2_at
Os.17552.1.A1_at,Os.17552.1.A1_at
Os.17558.1.S1_at,Os.17558.1.S1_at
Os.17563.3.A1_at,Os.17563.3.A1_at
Os.17584.1.S1_at,Os.17584.1.S1_at
Os.17585.1.S1_at,Os.17585.1.S1_at
Os.17591.1.S1_at,Os.17591.1.S1_at
Os.17596.1.S1_at,Os.17596.1.S1_at
Os.17615.1.S1_at,Os.17615.1.S1_at
Os.17641.1.S1_at,Os.17641.1.S1_at
Os.17649.1.S1_at,Os.17649.1.S1_at
Os.17671.1.S1_at,Os.17671.1.S1_at
Os.17676.2.S1_at,Os.17676.2.S1_at
Os.17689.1.S1_at,Os.17689.1.S1_at
Os.17696.1.S1_at,Os.17696.1.S1_at
Os.17697.1.A1_at,Os.17697.1.A1_at
Os.17705.1.A1_at,Os.17705.1.A1_at
Os.17716.1.S1_at,Os.17716.1.S1_at
Os.17740.1.S1_x_at,Os.17740.1.S1_x_at
Os.17758.1.A1_at,Os.17758.1.A1_at
Os.17765.1.A1_at,Os.17765.1.A1_at
Os.17770.1.S1_at,Os.17770.1.S1_at
Os.17774.1.S1_at,Os.17774.1.S1_at
Os.17782.1.S1_at,Os.17782.1.S1_at
Os.17797.1.A1_at,Os.17797.1.A1_at
Os.17824.1.S1_at,Os.17824.1.S1_at
Os.17824.1.S1_x_at,Os.17824.1.S1_x_at
Os.17835.1.S1_at,Os.17835.1.S1_at
Os.17862.1.S2_at,Os.17862.1.S2_at
Os.17862.1.S2_x_at,Os.17862.1.S2_x_at
Os.17895.1.S1_at,Os.17895.1.S1_at
Os.17907.1.A1_at,Os.17907.1.A1_at
Os.17922.1.S1_at,Os.17922.1.S1_at
Os.17937.3.S1_at,Os.17937.3.S1_at
Os.17939.3.S1_at,Os.17939.3.S1_at
Os.17946.1.A1_x_at,Os.17946.1.A1_x_at
Os.17963.2.A1_at,Os.17963.2.A1_at
Os.17986.1.S1_at,Os.17986.1.S1_at
Os.17986.1.S1_s_at,Os.17986.1.S1_s_at
Os.18004.1.A1_s_at,Os.18004.1.A1_s_at
Os.18022.2.S1_at,Os.18022.2.S1_at
Os.18023.1.S1_at,Os.18023.1.S1_at
Os.18034.1.S1_at,Os.18034.1.S1_at
Os.18037.1.S1_at,Os.18037.1.S1_at
Os.18038.1.S1_at,Os.18038.1.S1_at
Os.18038.2.S1_at,Os.18038.2.S1_at
Os.18064.1.S1_at,Os.18064.1.S1_at
Os.18078.1.S1_at,Os.18078.1.S1_at
Os.18083.1.S1_at,Os.18083.1.S1_at
Os.18091.1.S1_at,Os.18091.1.S1_at
Os.18101.1.S1_at,Os.18101.1.S1_at
Os.18120.1.S1_at,Os.18120.1.S1_at
Os.18126.1.S1_at,Os.18126.1.S1_at
Os.18129.1.S1_at,Os.18129.1.S1_at
Os.18139.1.S1_at,Os.18139.1.S1_at
Os.18141.1.S1_at,Os.18141.1.S1_at
Os.18148.1.S1_at,Os.18148.1.S1_at
Os.18151.1.S1_at,Os.18151.1.S1_at
Os.18164.1.S1_at,Os.18164.1.S1_at
Os.18169.2.S1_at,Os.18169.2.S1_at
Os.18169.2.S1_x_at,Os.18169.2.S1_x_at
Os.18171.1.S1_at,Os.18171.1.S1_at
Os.18185.1.S1_at,Os.18185.1.S1_at
Os.18191.2.S1_at,Os.18191.2.S1_at
Os.18211.2.S1_at,Os.18211.2.S1_at
Os.18223.1.S1_s_at,Os.18223.1.S1_s_at
Os.18225.1.S1_at,Os.18225.1.S1_at
Os.18229.3.S1_x_at,Os.18229.3.S1_x_at
Os.18250.1.S1_at,Os.18250.1.S1_at
Os.18286.1.S1_s_at,Os.18286.1.S1_s_at
Os.18287.1.S1_at,Os.18287.1.S1_at
Os.18318.1.S1_at,Os.18318.1.S1_at
Os.18321.3.S1_at,Os.18321.3.S1_at
Os.18325.1.A1_at,Os.18325.1.A1_at
Os.18329.1.S1_at,Os.18329.1.S1_at
Os.18337.1.S1_at,Os.18337.1.S1_at
Os.18337.2.S1_at,Os.18337.2.S1_at
Os.18337.2.S1_x_at,Os.18337.2.S1_x_at
Os.18355.1.A1_at,Os.18355.1.A1_at
Os.18362.1.S1_at,Os.18362.1.S1_at
Os.18363.1.S1_at,Os.18363.1.S1_at
Os.18374.1.A1_at,Os.18374.1.A1_at
Os.18378.1.S1_at,Os.18378.1.S1_at
Os.18388.3.S1_at,Os.18388.3.S1_at
Os.18389.1.S1_at,Os.18389.1.S1_at
Os.18395.1.S1_s_at,Os.18395.1.S1_s_at
Os.18405.1.S1_at,Os.18405.1.S1_at
Os.18410.1.S1_at,Os.18410.1.S1_at
Os.18415.1.S1_at,Os.18415.1.S1_at
Os.18427.1.A1_x_at,Os.18427.1.A1_x_at
Os.18494.1.S1_at,Os.18494.1.S1_at
Os.18496.1.S1_at,Os.18496.1.S1_at
Os.18522.1.S1_at,Os.18522.1.S1_at
Os.18531.1.S1_at,Os.18531.1.S1_at
Os.18532.1.S1_at,Os.18532.1.S1_at
Os.18548.1.S1_at,Os.18548.1.S1_at
Os.18570.1.S1_at,Os.18570.1.S1_at
Os.18577.1.S1_at,Os.18577.1.S1_at
Os.18580.2.S1_at,Os.18580.2.S1_at
Os.18592.1.S1_at,Os.18592.1.S1_at
Os.18598.1.S1_at,Os.18598.1.S1_at
Os.18605.1.S1_s_at,Os.18605.1.S1_s_at
Os.18620.1.S1_at,Os.18620.1.S1_at
Os.18623.1.S1_at,Os.18623.1.S1_at
Os.18645.1.S1_at,Os.18645.1.S1_at
Os.18654.2.S1_at,Os.18654.2.S1_at
Os.18660.1.S1_x_at,Os.18660.1.S1_x_at
Os.18676.1.S1_at,Os.18676.1.S1_at
Os.18676.1.S1_x_at,Os.18676.1.S1_x_at
Os.18685.1.S1_at,Os.18685.1.S1_at
Os.18689.1.S1_at,Os.18689.1.S1_at
Os.18711.1.S1_at,Os.18711.1.S1_at
Os.18718.1.S1_at,Os.18718.1.S1_at
Os.18720.1.S1_at,Os.18720.1.S1_at
Os.18729.2.S1_at,Os.18729.2.S1_at
Os.18734.1.S1_at,Os.18734.1.S1_at
Os.18743.2.S1_at,Os.18743.2.S1_at
Os.18758.1.S1_a_at,Os.18758.1.S1_a_at
Os.18758.1.S1_at,Os.18758.1.S1_at
Os.18758.2.S1_x_at,Os.18758.2.S1_x_at
Os.18775.1.S1_at,Os.18775.1.S1_at
Os.18783.1.S1_at,Os.18783.1.S1_at
Os.1880.1.A1_at,Os.1880.1.A1_at
Os.18816.1.S1_at,Os.18816.1.S1_at
Os.18826.2.S1_at,Os.18826.2.S1_at
Os.18829.1.A1_at,Os.18829.1.A1_at
Os.18860.1.S1_at,Os.18860.1.S1_at
Os.18866.1.A1_at,Os.18866.1.A1_at
Os.18866.2.S1_at,Os.18866.2.S1_at
Os.18866.3.A1_at,Os.18866.3.A1_at
Os.18872.1.A1_at,Os.18872.1.A1_at
Os.18878.1.S1_at,Os.18878.1.S1_at
Os.18885.1.S1_at,Os.18885.1.S1_at
Os.18898.1.S1_at,Os.18898.1.S1_at
Os.18911.1.S1_at,Os.18911.1.S1_at
Os.18913.2.S1_at,Os.18913.2.S1_at
Os.18921.1.S1_at,Os.18921.1.S1_at
Os.18922.1.S1_at,Os.18922.1.S1_at
Os.18923.2.S1_at,Os.18923.2.S1_at
Os.18933.1.S1_at,Os.18933.1.S1_at
Os.18939.1.S1_at,Os.18939.1.S1_at
Os.18946.2.S1_at,Os.18946.2.S1_at
Os.18977.1.S1_at,Os.18977.1.S1_at
